,prob_A,prob_B,prob_C,prob_D,Run,Average driving time,Probs,Worst bridge delay,Worst bridge name
60,0.0,0.1,0.2,0.4,60,942.3368,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",139.40242056080902,MEGHNA BRIDGE
61,0.0,0.1,0.2,0.4,61,973.0657051282051,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",139.90584966068585,Daud Kandi Bridge
62,0.0,0.1,0.2,0.4,62,1052.2181670721816,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",37.96603979969139,CHAR BOWSHIA BRIDGE(R)
63,0.0,0.1,0.2,0.4,63,907.4868943606036,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",38.05572055477368,MUDDO SONAISORI BRIDGE
64,0.0,0.1,0.2,0.4,64,1000.9394184168013,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",139.76932857124436,MEGHNA BRIDGE
65,0.0,0.1,0.2,0.4,65,1351.2382176520994,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",140.1326572886514,MEGHNA BRIDGE
66,0.0,0.1,0.2,0.4,66,1051.9232653061224,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",140.74622166165398,Daud Kandi Bridge
67,0.0,0.1,0.2,0.4,67,869.7134964483031,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",139.7404821348666,MEGHNA BRIDGE
68,0.0,0.1,0.2,0.4,68,741.5263157894736,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",37.912278764036664,Mostapur Bridge
69,0.0,0.1,0.2,0.4,69,713.2212798766384,"{'A': 0, 'B': 0.1, 'C': 0.2, 'D': 0.4}",38.201814495683095,NAYABARI BOX CULVERT
